Romance,Thriller,Sci-Fi,Film-Noir,IMAX,Drama,Comedy,Animation,Mystery,Adventure,Fantasy,Musical,Western,Horror,Action,(no genres listed),Crime,Children,Documentary,War,ratings,arating,movie name
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690697674,2.072093023,I.Q. (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.691743119,2.075229358,Interview with the Vampire: The Vampire Chronicles (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Jefferson in Paris (1995)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414285714,0.124285714,"Jerky Boys, The (1995)"
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565714286,1.697142857,Junior (1994)
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Just Cause (1995)
1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.52,1.56,"Kid in King Arthur's Court, A (1995)"
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.64,1.92,Kiss of Death (1995)
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.846215139,2.538645418,Star Wars: Episode IV - A New Hope (1977)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776190476,2.328571429,Little Women (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.780952381,2.342857143,"Little Princess, A (1995)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Ladybird Ladybird (1994)
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.787878788,2.363636364,Like Water for Chocolate (Como agua para chocolate) (1992)
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.679411765,2.038235294,Legends of the Fall (1994)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588235294,1.764705882,Major Payne (1995)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,My Crazy Life (Mi vida loca) (1993)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,2.04,Love Affair (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Losing Isaiah (1995)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751612903,2.25483871,"Madness of King George, The (1994)"
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.589285714,1.767857143,Mary Shelley's Frankenstein (Frankenstein) (1994)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585714286,1.757142857,Man of the House (1995)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.12,Mixed Nuts (1994)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.95,Milk Money (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644736842,1.934210526,Miracle on 34th Street (1994)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.09,Miami Rhapsody (1995)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,My Family (1995)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815384615,2.446153846,Murder in the First (1995)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757142857,2.271428571,Nobody's Fool (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6675,2.0025,Nell (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.733333333,2.2,New Jersey Drive (1995)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.9,2.7,New York Cop (Nyû Yôku no koppu) (1993)
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,2.4,Beyond Bedlam (1993)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Nina Takes a Lover (1994)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.64673913,1.940217391,Natural Born Killers (1994)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7125,2.1375,Only You (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.807142857,2.421428571,Once Were Warriors (1994)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466666667,0.14,Poison Ivy II (1996)
0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.685148515,2.055445545,Outbreak (1995)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.803759398,2.411278195,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,"Perez Family, The (1995)"
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,"Pyromaniac's Love Story, A (1995)"
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.839413681,2.518241042,Pulp Fiction (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.12,Pushing Hands (Tui shou) (1992)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Priest (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703703704,2.111111111,Quiz Show (1994)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Picture Bride (Bijo photo) (1994)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,1.92,"Queen Margot (Reine Margot, La) (1994)"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.590625,1.771875,"Quick and the Dead, The (1995)"
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,2.2,Roommates (1995)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566666667,1.7,Ready to Wear (Pret-A-Porter) (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84375,2.53125,Three Colors: Red (Trois couleurs: Rouge) (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779166667,2.3375,Three Colors: Blue (Trois couleurs: Bleu) (1993)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805,2.415,Three Colors: White (Trzy kolory: Bialy) (1994)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Rent-a-Kid (1995)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,1.8,Relative Fear (1994)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288888889,0.086666667,Stuart Saves His Family (1995)
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.666666667,2,"Swan Princess, The (1994)"
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.75,2.25,"Secret of Roan Inish, The (1994)"
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.615789474,1.847368421,"Specialist, The (1994)"
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.675,2.025,Stargate (1994)
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.640740741,1.922222222,"Santa Clause, The (1994)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.885804416,2.657413249,"Shawshank Redemption, The (1994)"
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,2.16,Shallow Grave (1994)
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Suture (1993)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Strawberry and Chocolate (Fresa y chocolate) (1993)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,2.13,Swimming with Sharks (1995)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"Sum of Us, The (1994)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,National Lampoon's Senior Trip (1995)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,To Live (Huozhe) (1994)
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.564705882,1.694117647,Tank Girl (1995)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.63,1.89,Tales from the Crypt Presents: Demon Knight (1995)
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.678703704,2.036111111,Star Trek: Generations (1994)
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.6,1.8,Tales from the Hood (1995)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Tom & Viv (1994)
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.566666667,1.7,Village of the Damned (1995)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,2.268,Tommy Boy (1995)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,2.52,Vanya on 42nd Street (1994)
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Underneath (1995)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,1.8,"Walking Dead, The (1995)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753246753,2.25974026,What's Eating Gilbert Grape (1993)
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.568421053,1.705263158,Virtuosity (1995)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693877551,2.081632653,While You Were Sleeping (1995)
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.68,2.04,"War, The (1994)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Double Happiness (1994)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654545455,1.963636364,Muriel's Wedding (1994)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.58,1.74,"Baby-Sitters Club, The (1995)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608074534,1.824223602,Ace Ventura: Pet Detective (1994)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719444444,2.158333333,"Adventures of Priscilla, Queen of the Desert, The (1994)"
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,2.1,Backbeat (1993)
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Bitter Moon (1992)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716666667,2.15,Bullets Over Broadway (1994)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.720909091,2.162727273,Clear and Present Danger (1994)
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.677192982,2.031578947,"Client, The (1994)"
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635294118,1.905882353,"Corrina, Corrina (1994)"
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Crooklyn (1994)
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.721875,2.165625,"Crow, The (1994)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,2,Cobb (1994)
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.471428571,0.141428571,"Flintstones, The (1994)"
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.832826748,2.498480243,Forrest Gump (1994)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703883495,2.111650485,Four Weddings and a Funeral (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333,1.6,Higher Learning (1995)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,I Like It Like That (1994)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5375,1.6125,I Love Trouble (1994)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611764706,1.835294118,It Could Happen to You (1994)
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.705882353,2.117647059,"Jungle Book, The (1994)"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.4,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)"
0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.788372093,2.365116279,"Lion King, The (1994)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.95,Little Buddha (1993)
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.583333333,1.75,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)"
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0.636942675,1.910828025,"Mask, The (1994)"
0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.7,2.1,Maverick (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Mrs. Parker and the Vicious Circle (1994)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.612068966,1.836206897,Naked Gun 33 1/3: The Final Insult (1994)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661904762,1.985714286,"Paper, The (1994)"
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552380952,1.657142857,Reality Bites (1994)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,2.181818182,Red Rock West (1992)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.44,0.132,Richie Rich (1994)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.65,1.95,"River Wild, The (1994)"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.705847953,2.11754386,Speed (1994)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557142857,1.671428571,Speechless (1994)
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.15,Timecop (1994)
1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.699438202,2.098314607,True Lies (1994)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763636364,2.290909091,When a Man Loves a Woman (1994)
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.63125,1.89375,Wolf (1994)
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.619047619,1.857142857,Wyatt Earp (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.65,1.95,Bad Company (1995)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"Man of No Importance, A (1994)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,S.F.W. (1994)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.475,0.1425,"Low Down Dirty Shame, A (1994)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Boys Life (1995)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,2.7,"Colonel Chabert, Le (1994)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.74,2.22,Faster Pussycat! Kill! Kill! (1965)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9,2.7,Jason's Lyric (1994)
0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.5,0.15,Street Fighter (1994)
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.483333333,0.145,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Federal Hill (1994)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6875,2.0625,In the Mouth of Madness (1995)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,8 Seconds (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0.12,Above the Rim (1994)
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.620238095,1.860714286,Addams Family Values (1993)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,"Age of Innocence, The (1993)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557692308,1.673076923,Airheads (1994)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466666667,0.14,"Air Up There, The (1994)"
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50625,1.51875,Another Stakeout (1993)
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.15,Bad Girls (1994)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738461538,2.215384615,Barcelona (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Being Human (1993)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535,1.605,"Beverly Hillbillies, The (1993)"
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.544067797,1.63220339,Beverly Hills Cop III (1994)
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.641666667,1.925,Black Beauty (1994)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,1.92,Blink (1994)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.57,1.71,Blown Away (1994)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366666667,0.11,Blue Chips (1994)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2.25,Blue Sky (1994)
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.628571429,1.885714286,Body Snatchers (1993)
1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.508333333,1.525,Boxing Helena (1993)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744444444,2.233333333,"Bronx Tale, A (1993)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.12,Cabin Boy (1994)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2.25,Calendar Girl (1993)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.747619048,2.242857143,Carlito's Way (1993)
0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.529090909,1.587272727,City Slickers II: The Legend of Curly's Gold (1994)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1.65,Clean Slate (1994)
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.606930693,1.820792079,Cliffhanger (1993)
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484126984,0.145238095,Coneheads (1993)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514285714,1.542857143,Color of Night (1994)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433333333,0.13,Cops and Robbersons (1994)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.542857143,1.628571429,"Cowboy Way, The (1994)"
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709210526,2.127631579,Dave (1993)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785714286,2.357142857,Dazed and Confused (1993)
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.618518519,1.855555556,Demolition Man (1993)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466666667,0.14,Even Cowgirls Get the Blues (1993)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Fatal Instinct (1993)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766666667,2.3,Farewell My Concubine (Ba wang bie ji) (1993)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,2.175,Fearless (1993)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.06,Fear of a Black Hat (1994)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,With Honors (1994)
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Flesh and Bone (1993)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Widows' Peak (1994)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,1.68,For Love or Money (1993)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706930693,2.120792079,"Firm, The (1993)"
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.478378378,0.143513514,Free Willy (1993)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,2.25,Fresh (1994)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798421053,2.395263158,"Fugitive, The (1993)"
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.56,1.68,Geronimo: An American Legend (1993)
1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.45,0.135,"Getaway, The (1994)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333,1.6,Getting Even with Dad (1994)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1.65,Go Fish (1994)
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.58,1.74,Hard Target (1993)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.573333333,1.72,Hot Shots! Part Deux (1993)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Live Nude Girls (1995)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640909091,1.922727273,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,2.04,"House of the Spirits, The (1993)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.06,House Party 3 (1994)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,2.13,"Hudsucker Proxy, The (1994)"
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516666667,1.55,I'll Do Anything (1994)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.371428571,0.111428571,In the Army Now (1994)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.738571429,2.215714286,In the Line of Fire (1993)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,2.58,In the Name of the Father (1993)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.06,"Inkwell, The (1994)"
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.676470588,2.029411765,What's Love Got to Do with It? (1993)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.15,Jimmy Hollywood (1994)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.45,0.135,Judgment Night (1993)
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.75,2.25,Jurassic Park (1993)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947,1.894736842,Kalifornia (1993)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.725,2.175,Killing Zoe (1994)
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6,1.8,Lassie (1994)
0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.586792453,1.760377358,Last Action Hero (1993)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Life with Mikey (1993)
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.15,Lightning Jack (1994)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,M. Butterfly (1993)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572727273,1.718181818,Made in America (1993)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Malice (1993)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658823529,1.976470588,"Man Without a Face, The (1993)"
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75,2.25,Manhattan Murder Mystery (1993)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.733333333,2.2,Menace II Society (1993)
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.675609756,2.026829268,Executive Decision (1996)
