,War,Comedy,Documentary,IMAX,Children,Crime,Horror,(no genres listed),Sci-Fi,Animation,Musical,Adventure,Western,Thriller,Drama,Romance,Action,Mystery,Fantasy,Film-Noir,movie name
247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Beyond Bedlam (1993)
248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Nina Takes a Lover (1994)
249,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Natural Born Killers (1994)
250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Only You (1994)
251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Once Were Warriors (1994)
252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Poison Ivy II (1996)
253,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,Outbreak (1995)
254,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Perez Family, The (1995)"
256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Pyromaniac's Love Story, A (1995)"
257,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Pulp Fiction (1994)
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Pushing Hands (Tui shou) (1992)
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Priest (1994)
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Quiz Show (1994)
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Picture Bride (Bijo photo) (1994)
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Queen Margot (Reine Margot, La) (1994)"
263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"Quick and the Dead, The (1995)"
264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Roommates (1995)
265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ready to Wear (Pret-A-Porter) (1994)
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Three Colors: Red (Trois couleurs: Rouge) (1994)
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Three Colors: Blue (Trois couleurs: Bleu) (1993)
268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Three Colors: White (Trzy kolory: Bialy) (1994)
269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rent-a-Kid (1995)
270,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Relative Fear (1994)
271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stuart Saves His Family (1995)
272,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Swan Princess, The (1994)"
273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"Secret of Roan Inish, The (1994)"
274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"Specialist, The (1994)"
275,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Stargate (1994)
276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Santa Clause, The (1994)"
277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Shawshank Redemption, The (1994)"
278,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Shallow Grave (1994)
279,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Suture (1993)
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Strawberry and Chocolate (Fresa y chocolate) (1993)
281,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Swimming with Sharks (1995)
282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Sum of Us, The (1994)"
283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Lampoon's Senior Trip (1995)
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,To Live (Huozhe) (1994)
285,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Tank Girl (1995)
286,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tales from the Crypt Presents: Demon Knight (1995)
287,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,Star Trek: Generations (1994)
288,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tales from the Hood (1995)
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tom & Viv (1994)
290,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Village of the Damned (1995)
291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tommy Boy (1995)
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Vanya on 42nd Street (1994)
293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Underneath (1995)
294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Walking Dead, The (1995)"
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,What's Eating Gilbert Grape (1993)
296,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Virtuosity (1995)
297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,While You Were Sleeping (1995)
298,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"War, The (1994)"
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Double Happiness (1994)
300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Muriel's Wedding (1994)
301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Baby-Sitters Club, The (1995)"
302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ace Ventura: Pet Detective (1994)
303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Adventures of Priscilla, Queen of the Desert, The (1994)"
304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Backbeat (1993)
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,Bitter Moon (1992)
306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bullets Over Broadway (1994)
307,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Clear and Present Danger (1994)
308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,"Client, The (1994)"
309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Corrina, Corrina (1994)"
310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Crooklyn (1994)
311,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"Crow, The (1994)"
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cobb (1994)
313,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Flintstones, The (1994)"
314,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Forrest Gump (1994)
315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Four Weddings and a Funeral (1994)
316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Higher Learning (1995)
317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,I Like It Like That (1994)
318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,I Love Trouble (1994)
319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,It Could Happen to You (1994)
320,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"Jungle Book, The (1994)"
321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)"
322,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,"Lion King, The (1994)"
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Little Buddha (1993)
324,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)"
325,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Mask, The (1994)"
326,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Maverick (1994)
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mrs. Parker and the Vicious Circle (1994)
328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Naked Gun 33 1/3: The Final Insult (1994)
329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Paper, The (1994)"
330,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Reality Bites (1994)
331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Red Rock West (1992)
332,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Richie Rich (1994)
333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"River Wild, The (1994)"
334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Speed (1994)
335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Speechless (1994)
336,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Timecop (1994)
337,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,True Lies (1994)
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,When a Man Loves a Woman (1994)
339,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,Wolf (1994)
340,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Wyatt Earp (1994)
341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Bad Company (1995)
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Man of No Importance, A (1994)"
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,S.F.W. (1994)
344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Low Down Dirty Shame, A (1994)"
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Boys Life (1995)
346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Colonel Chabert, Le (1994)"
347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Faster Pussycat! Kill! Kill! (1965)
348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Jason's Lyric (1994)
349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Street Fighter (1994)
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994)
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Federal Hill (1994)
352,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,In the Mouth of Madness (1995)
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8 Seconds (1994)
354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Above the Rim (1994)
355,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Addams Family Values (1993)
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Age of Innocence, The (1993)"
357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airheads (1994)
358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Air Up There, The (1994)"
359,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Another Stakeout (1993)
360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bad Girls (1994)
361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Barcelona (1994)
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Being Human (1993)
363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Beverly Hillbillies, The (1993)"
364,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Beverly Hills Cop III (1994)
365,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Black Beauty (1994)
366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Blink (1994)
367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Blown Away (1994)
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Blue Chips (1994)
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Blue Sky (1994)
370,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Body Snatchers (1993)
371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,Boxing Helena (1993)
372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Bronx Tale, A (1993)"
373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cabin Boy (1994)
374,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Calendar Girl (1993)
375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Carlito's Way (1993)
376,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,City Slickers II: The Legend of Curly's Gold (1994)
377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clean Slate (1994)
378,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Cliffhanger (1993)
379,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Coneheads (1993)
380,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Color of Night (1994)
381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cops and Robbersons (1994)
382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Cowboy Way, The (1994)"
383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dave (1993)
384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dazed and Confused (1993)
385,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Demolition Man (1993)
386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Even Cowgirls Get the Blues (1993)
387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fatal Instinct (1993)
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Farewell My Concubine (Ba wang bie ji) (1993)
389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fearless (1993)
390,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fear of a Black Hat (1994)
391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,With Honors (1994)
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Flesh and Bone (1993)
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Widows' Peak (1994)
394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,For Love or Money (1993)
395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Firm, The (1993)"
396,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Free Willy (1993)
397,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Fresh (1994)
398,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Fugitive, The (1993)"
399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Geronimo: An American Legend (1993)
400,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,"Getaway, The (1994)"
401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Getting Even with Dad (1994)
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Go Fish (1994)
403,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Hard Target (1993)
404,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hot Shots! Part Deux (1993)
405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Live Nude Girls (1995)
406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"House of the Spirits, The (1993)"
408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,House Party 3 (1994)
409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hudsucker Proxy, The (1994)"
410,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,I'll Do Anything (1994)
411,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,In the Army Now (1994)
412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,In the Line of Fire (1993)
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,In the Name of the Father (1993)
414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Inkwell, The (1994)"
415,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,What's Love Got to Do with It? (1993)
416,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Jimmy Hollywood (1994)
417,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Judgment Night (1993)
418,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,Jurassic Park (1993)
419,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Kalifornia (1993)
420,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Killing Zoe (1994)
421,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Lassie (1994)
422,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Last Action Hero (1993)
423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life with Mikey (1993)
424,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lightning Jack (1994)
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,M. Butterfly (1993)
426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Made in America (1993)
427,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Malice (1993)
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Man Without a Face, The (1993)"
429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Manhattan Murder Mystery (1993)
430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Menace II Society (1993)
431,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Executive Decision (1996)
432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,In the Realm of the Senses (Ai no corrida) (1976)
433,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,What Happened Was... (1994)
434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Much Ado About Nothing (1993)
435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Mr. Wonderful (1993)
436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mrs. Doubtfire (1993)
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Naked (1993)
438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Next Karate Kid, The (1994)"
439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,No Escape (1994)
440,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North (1994)
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Orlando (1992)
442,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Perfect World, A (1993)"
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Philadelphia (1993)
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Piano, The (1993)"
445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Poetic Justice (1993)
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Program, The (1993)"
447,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Puppet Masters, The (1994)"
448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Radioland Murders (1994)
449,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ref, The (1994)"
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Remains of the Day, The (1993)"
451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Renaissance Man (1994)
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Rising Sun (1993)
453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Road to Wellville, The (1994)"
454,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,RoboCop 3 (1993)
455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robin Hood: Men in Tights (1993)
456,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Romeo Is Bleeding (1993)
457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Romper Stomper (1992)
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ruby in Paradise (1993)
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Rudy (1993)
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Savage Nights (Nuits fauves, Les) (1992)"
461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Schindler's List (1993)
462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Scout, The (1994)"
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Searching for Bobby Fischer (1993)
464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Secret Garden, The (1993)"
465,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Serial Mom (1994)
466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,"Shadow, The (1994)"
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Shadowlands (1993)
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Short Cuts (1993)
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Simple Twist of Fate, A (1994)"
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sirens (1994)
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Six Degrees of Separation (1993)
472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Sleepless in Seattle (1993)
473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sliver (1993)
474,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Blade Runner (1982)
475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Son in Law (1993)
476,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,So I Married an Axe Murderer (1993)
477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Striking Distance (1993)
478,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,Super Mario Bros. (1993)
479,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Surviving the Game (1994)
480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,Terminal Velocity (1994)
481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Thirty-Two Short Films About Glenn Gould (1993)
482,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Threesome (1994)
483,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,"Nightmare Before Christmas, The (1993)"
484,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"Three Musketeers, The (1993)"
485,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Tombstone (1993)
486,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True Romance (1993)
487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"War Room, The (1993)"
488,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,"Pagemaster, The (1994)"
489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Welcome to the Dollhouse (1995)
490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Germinal (1993)
491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chasers (1994)
492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Kika (1993)
493,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bhaji on the Beach (1993)
494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Little Big League (1994)
